date_range_start,county,type,month_count
2020-08,20185,supermarket,140
2020-08,20187,supermarket,68
2020-08,20189,supermarket,142
2020-08,20191,supermarket,1318
2020-08,20193,supermarket,159
2020-08,20195,supermarket,171
2020-08,20197,supermarket,311
2020-08,20199,supermarket,19
2020-08,20201,supermarket,187
2020-08,20203,supermarket,64
2020-08,20205,supermarket,186
2020-08,20207,supermarket,155
2020-08,20209,supermarket,6448
2020-08,21001,supermarket,842
2020-08,21003,supermarket,1551
2020-08,21005,supermarket,1736
2020-08,21007,supermarket,416
2020-08,21009,supermarket,3344
2020-08,21011,supermarket,577
2020-08,21013,supermarket,1171
2020-08,21015,supermarket,12401
2020-08,21017,supermarket,626
2020-08,21019,supermarket,3494
2020-08,21021,supermarket,1700
2020-08,21023,supermarket,547
2020-08,21025,supermarket,308
2020-08,21027,supermarket,1354
2020-08,21029,supermarket,6228
2020-08,21031,supermarket,672
2020-08,21033,supermarket,903
2020-08,21035,supermarket,1495
2020-08,21037,supermarket,6206
2020-08,21039,supermarket,271
2020-08,21041,supermarket,380
2020-08,21043,supermarket,1230
2020-08,21045,supermarket,645
2020-08,21047,supermarket,2915
2020-08,21049,supermarket,1199
2020-08,21051,supermarket,852
2020-08,21053,supermarket,347
2020-08,21055,supermarket,642
2020-08,21057,supermarket,448
2020-08,21059,supermarket,8049
2020-08,21061,supermarket,901
2020-08,21063,supermarket,413
2020-08,21065,supermarket,631
2020-08,21067,supermarket,12321
2020-08,21069,supermarket,821
2020-08,21071,supermarket,1150
2020-08,21073,supermarket,2431
2020-08,21075,supermarket,208
2020-08,21077,supermarket,622
2020-08,21079,supermarket,1321
2020-08,21081,supermarket,1144
2020-08,21083,supermarket,2272
2020-08,21085,supermarket,1403
2020-08,21087,supermarket,717
2020-08,21089,supermarket,3347
2020-08,21091,supermarket,571
2020-08,21093,supermarket,6467
2020-08,21095,supermarket,793
2020-08,21097,supermarket,828
2020-08,21099,supermarket,1635
2020-08,21101,supermarket,1723
2020-08,21103,supermarket,1245
2020-08,21105,supermarket,139
2020-08,21107,supermarket,1823
2020-08,21109,supermarket,547
2020-08,21111,supermarket,41366
2020-08,21113,supermarket,3128
2020-08,21115,supermarket,488
2020-08,21117,supermarket,10441
2020-08,21119,supermarket,635
2020-08,21121,supermarket,1668
2020-08,21123,supermarket,941
2020-08,21125,supermarket,3352
2020-08,21127,supermarket,482
2020-08,21129,supermarket,244
2020-08,21131,supermarket,471
2020-08,21133,supermarket,939
2020-08,21135,supermarket,1035
2020-08,21137,supermarket,1268
2020-08,21139,supermarket,691
2020-08,21141,supermarket,1443
2020-08,21143,supermarket,567
2020-08,21145,supermarket,4325
2020-08,21147,supermarket,248
2020-08,21149,supermarket,441
2020-08,21151,supermarket,3998
2020-08,21153,supermarket,254
2020-08,21155,supermarket,1262
2020-08,21157,supermarket,3136
2020-08,21159,supermarket,90
2020-08,21161,supermarket,890
2020-08,21163,supermarket,1493
2020-08,21165,supermarket,252
2020-08,21167,supermarket,1073
2020-08,21169,supermarket,549
2020-08,21171,supermarket,643
2020-08,21173,supermarket,1109
2020-08,21175,supermarket,779
2020-08,21177,supermarket,1682
2020-08,21179,supermarket,3357
2020-08,21181,supermarket,300
2020-08,21183,supermarket,1012
2020-08,21185,supermarket,4395
2020-08,21187,supermarket,786
2020-08,21189,supermarket,131
2020-08,21191,supermarket,814
2020-08,21193,supermarket,738
2020-08,21195,supermarket,2063
2020-08,21197,supermarket,684
2020-08,21199,supermarket,4021
2020-08,21201,supermarket,70
2020-08,21203,supermarket,449
2020-08,21205,supermarket,842
2020-08,21207,supermarket,655
2020-08,21209,supermarket,1667
2020-08,21211,supermarket,1579
2020-08,21213,supermarket,1174
2020-08,21215,supermarket,1040
2020-08,21217,supermarket,2041
2020-08,21219,supermarket,987
2020-08,21221,supermarket,742
2020-08,21223,supermarket,509
2020-08,21225,supermarket,500
2020-08,21227,supermarket,5199
2020-08,21229,supermarket,1177
2020-08,21231,supermarket,326
2020-08,21233,supermarket,585
2020-08,21235,supermarket,1509
2020-08,21237,supermarket,339
2020-08,21239,supermarket,1587
2020-08,22001,supermarket,5792
2020-08,22003,supermarket,1389
2020-08,22005,supermarket,9933
2020-08,22007,supermarket,1846
2020-08,22009,supermarket,982
2020-08,22011,supermarket,2572
2020-08,22013,supermarket,680
2020-08,22015,supermarket,9174
2020-08,22017,supermarket,12314
2020-08,22019,supermarket,13668
2020-08,22021,supermarket,1141
2020-08,22023,supermarket,844
2020-08,22025,supermarket,496
2020-08,22027,supermarket,427
2020-08,22029,supermarket,1288
2020-08,22031,supermarket,1643
2020-08,22033,supermarket,21251
2020-08,22035,supermarket,111
2020-08,22037,supermarket,658
2020-08,22039,supermarket,1555
2020-08,22041,supermarket,765
2020-08,22043,supermarket,1075
2020-08,22045,supermarket,5027
2020-08,22047,supermarket,1822
2020-08,22049,supermarket,931
2020-08,22051,supermarket,27941
2020-08,22053,supermarket,1933
2020-08,22055,supermarket,17417
2020-08,22057,supermarket,6471
2020-08,22059,supermarket,1052
2020-08,22061,supermarket,2112
2020-08,22063,supermarket,11560
2020-08,22065,supermarket,373
2020-08,22067,supermarket,1522
2020-08,22069,supermarket,2479
2020-08,22071,supermarket,12547
2020-08,22073,supermarket,10885
2020-08,22075,supermarket,1862
2020-08,22077,supermarket,1351
2020-08,22079,supermarket,6290
2020-08,22081,supermarket,397
2020-08,22083,supermarket,1154
2020-08,22085,supermarket,1193
2020-08,22087,supermarket,2105
2020-08,22089,supermarket,4087
2020-08,22091,supermarket,741
2020-08,22093,supermarket,1407
2020-08,22095,supermarket,2091
2020-08,22097,supermarket,5643
2020-08,22099,supermarket,4709
2020-08,22101,supermarket,3448
2020-08,22103,supermarket,21003
2020-08,22105,supermarket,7632
2020-08,22107,supermarket,208
2020-08,22109,supermarket,7837
2020-08,22111,supermarket,2226
2020-08,22113,supermarket,6048
2020-08,22115,supermarket,2025
2020-08,22117,supermarket,2779
2020-08,22119,supermarket,2319
2020-08,22121,supermarket,1610
2020-08,22123,supermarket,551
2020-08,22125,supermarket,661
2020-08,22127,supermarket,631
2020-08,23001,supermarket,3693
2020-08,23003,supermarket,1884
2020-08,23005,supermarket,9737
2020-08,23007,supermarket,576
2020-08,23009,supermarket,1607
2020-08,23011,supermarket,3626
2020-08,23013,supermarket,1361
2020-08,23015,supermarket,1473
2020-08,23017,supermarket,1670
2020-08,23019,supermarket,5231
2020-08,23021,supermarket,224
2020-08,23023,supermarket,764
2020-08,23025,supermarket,1164
2020-08,23027,supermarket,1117
2020-08,23029,supermarket,1237
2020-08,23031,supermarket,6612
2020-08,24001,supermarket,1923
2020-08,24003,supermarket,22504
2020-08,24005,supermarket,32836
2020-08,24009,supermarket,5647
2020-08,24011,supermarket,1310
2020-08,24013,supermarket,7932
2020-08,24015,supermarket,4523
2020-08,24017,supermarket,9168
2020-08,24019,supermarket,1162
2020-08,24021,supermarket,12197
2020-08,24023,supermarket,1305
2020-08,24025,supermarket,12073
2020-08,24027,supermarket,12949
2020-08,24029,supermarket,794
2020-08,24031,supermarket,34640
2020-08,24033,supermarket,30846
2020-08,24035,supermarket,2136
2020-08,24037,supermarket,5583
2020-08,24039,supermarket,601
2020-08,24041,supermarket,1263
2020-08,24043,supermarket,4929
2020-08,24045,supermarket,4089
2020-08,24047,supermarket,2698
2020-08,24510,supermarket,17639
2020-08,25001,supermarket,10313
2020-08,25003,supermarket,3192
2020-08,25005,supermarket,21461
2020-08,25007,supermarket,1167
2020-08,25009,supermarket,29477
2020-08,25011,supermarket,1493
2020-08,25013,supermarket,20592
2020-08,25015,supermarket,3906
2020-08,25017,supermarket,46047
2020-08,25019,supermarket,929
2020-08,25021,supermarket,22962
2020-08,25023,supermarket,19584
2020-08,25025,supermarket,19512
2020-08,25027,supermarket,27757
2020-08,26001,supermarket,572
2020-08,26003,supermarket,387
2020-08,26005,supermarket,9724
2020-08,26007,supermarket,1133
2020-08,26009,supermarket,1655
2020-08,26011,supermarket,867
2020-08,26013,supermarket,321
2020-08,26015,supermarket,4953
2020-08,26017,supermarket,6368
2020-08,26019,supermarket,1105
2020-08,26021,supermarket,8296
2020-08,26023,supermarket,2922
2020-08,26025,supermarket,8525
2020-08,26027,supermarket,3119
2020-08,26029,supermarket,1649
2020-08,26031,supermarket,1109
2020-08,26033,supermarket,1309
2020-08,26035,supermarket,1610
2020-08,26037,supermarket,4659
2020-08,26039,supermarket,953
2020-08,26041,supermarket,2416
2020-08,26043,supermarket,971
2020-08,26045,supermarket,5877
2020-08,26047,supermarket,1587
2020-08,26049,supermarket,26887
2020-08,26051,supermarket,1073
2020-08,26053,supermarket,386
2020-08,26055,supermarket,5951
2020-08,26057,supermarket,2171
2020-08,26059,supermarket,1661
2020-08,26061,supermarket,864
2020-08,26063,supermarket,1459
2020-08,26065,supermarket,14121
2020-08,26067,supermarket,3495
2020-08,26069,supermarket,1086
2020-08,26071,supermarket,192
2020-08,26073,supermarket,3901
2020-08,26075,supermarket,10993
2020-08,26077,supermarket,14295
2020-08,26079,supermarket,1433
2020-08,26081,supermarket,41722
2020-08,26083,supermarket,89
2020-08,26085,supermarket,658
2020-08,26087,supermarket,7086
2020-08,26089,supermarket,1671
2020-08,26091,supermarket,5988
2020-08,26093,supermarket,12694
2020-08,26095,supermarket,99
2020-08,26097,supermarket,540
2020-08,26099,supermarket,61449
2020-08,26101,supermarket,1238
2020-08,26103,supermarket,2586
2020-08,26105,supermarket,1137
2020-08,26107,supermarket,2502
2020-08,26109,supermarket,727
2020-08,26111,supermarket,3594
2020-08,26113,supermarket,882
2020-08,26115,supermarket,12338
2020-08,26117,supermarket,5060
2020-08,26119,supermarket,381
2020-08,26121,supermarket,8261
2020-08,26123,supermarket,2897
2020-08,26125,supermarket,68066
2020-08,26127,supermarket,1123
2020-08,26129,supermarket,1254
2020-08,26131,supermarket,107
2020-08,26133,supermarket,1343
2020-08,26135,supermarket,438
2020-08,26137,supermarket,1375
2020-08,26139,supermarket,23814
2020-08,26141,supermarket,366
2020-08,26143,supermarket,1260
2020-08,26145,supermarket,12388
2020-08,26147,supermarket,12685
2020-08,26149,supermarket,3834
2020-08,26151,supermarket,1894
2020-08,26153,supermarket,251
2020-08,26155,supermarket,4250
2020-08,26157,supermarket,3056
2020-08,26159,supermarket,4589
2020-08,26161,supermarket,15149
2020-08,26163,supermarket,82421
2020-08,26165,supermarket,2499
2020-08,27001,supermarket,706
2020-08,27003,supermarket,14696
2020-08,27005,supermarket,640
2020-08,27007,supermarket,1650
2020-08,27009,supermarket,1106
2020-08,27011,supermarket,106
2020-08,27013,supermarket,1771
2020-08,27015,supermarket,640
2020-08,27017,supermarket,1332
2020-08,27019,supermarket,3225
2020-08,27021,supermarket,1357
2020-08,27023,supermarket,208
2020-08,27025,supermarket,2301
2020-08,27027,supermarket,1875
2020-08,27029,supermarket,326
2020-08,27031,supermarket,74
2020-08,27033,supermarket,465
2020-08,27035,supermarket,3201
2020-08,27037,supermarket,17176
2020-08,27039,supermarket,931
2020-08,27041,supermarket,1216
2020-08,27043,supermarket,288
2020-08,27045,supermarket,771
2020-08,27047,supermarket,699
2020-08,27049,supermarket,1363
2020-08,27051,supermarket,230
2020-08,27053,supermarket,38918
2020-08,27055,supermarket,794
2020-08,27057,supermarket,891
2020-08,27059,supermarket,2209
2020-08,27061,supermarket,1869
2020-08,27063,supermarket,433
2020-08,27065,supermarket,613
2020-08,27067,supermarket,1408
2020-08,27069,supermarket,152
2020-08,27071,supermarket,525
2020-08,27073,supermarket,258
2020-08,27075,supermarket,292
2020-08,27077,supermarket,98
2020-08,27079,supermarket,1237
2020-08,27081,supermarket,139
2020-08,27083,supermarket,1097
2020-08,27085,supermarket,1109
2020-08,27087,supermarket,55
2020-08,27089,supermarket,396
2020-08,27091,supermarket,733
2020-08,27093,supermarket,640
2020-08,27095,supermarket,785
2020-08,27097,supermarket,1059
2020-08,27099,supermarket,1330
2020-08,27101,supermarket,272
2020-08,27103,supermarket,1270
2020-08,27105,supermarket,584
2020-08,27107,supermarket,172
2020-08,27109,supermarket,3841
2020-08,27111,supermarket,1265
2020-08,27113,supermarket,514
2020-08,27115,supermarket,802
2020-08,27117,supermarket,305
2020-08,27119,supermarket,877
2020-08,27121,supermarket,451
2020-08,27123,supermarket,19771
2020-08,27125,supermarket,127
2020-08,27127,supermarket,295
2020-08,27129,supermarket,416
2020-08,27131,supermarket,2251
2020-08,27133,supermarket,521
2020-08,27135,supermarket,693
2020-08,27137,supermarket,5944
2020-08,27139,supermarket,5721
2020-08,27141,supermarket,4160
2020-08,27143,supermarket,421
2020-08,27145,supermarket,4506
2020-08,27147,supermarket,1542
2020-08,27149,supermarket,128
2020-08,27151,supermarket,178
2020-08,27153,supermarket,776
2020-08,27155,supermarket,40
2020-08,27157,supermarket,576
2020-08,27159,supermarket,316
2020-08,27161,supermarket,559
2020-08,27163,supermarket,11622
2020-08,27165,supermarket,343
2020-08,27167,supermarket,88
2020-08,27169,supermarket,1766
2020-08,27171,supermarket,6874
2020-08,27173,supermarket,267
2020-08,28001,supermarket,935
2020-08,28003,supermarket,2938
2020-08,28005,supermarket,680
2020-08,28007,supermarket,468
2020-08,28009,supermarket,437
2020-08,28011,supermarket,1650
2020-08,28013,supermarket,641
2020-08,28015,supermarket,646
2020-08,28017,supermarket,1237
2020-08,28019,supermarket,406
2020-08,28021,supermarket,279
2020-08,28023,supermarket,1021
2020-08,28025,supermarket,1017
2020-08,28027,supermarket,680
2020-08,28029,supermarket,1101
2020-08,28031,supermarket,1634
2020-08,28033,supermarket,13645
2020-08,28035,supermarket,2246
2020-08,28037,supermarket,380
2020-08,28039,supermarket,846
2020-08,28041,supermarket,676
2020-08,28043,supermarket,784
2020-08,28045,supermarket,2609
2020-08,28047,supermarket,8038
2020-08,28049,supermarket,9618
2020-08,28051,supermarket,393
2020-08,28053,supermarket,201
2020-08,28055,supermarket,92
2020-08,28057,supermarket,1529
2020-08,28059,supermarket,8096
2020-08,28061,supermarket,789
2020-08,28063,supermarket,143
2020-08,28065,supermarket,562
2020-08,28067,supermarket,5616
2020-08,28069,supermarket,242
2020-08,28071,supermarket,3099
2020-08,28073,supermarket,3465
2020-08,28075,supermarket,4044
2020-08,28077,supermarket,806
2020-08,28079,supermarket,556
2020-08,28081,supermarket,5303
2020-08,28083,supermarket,1019
2020-08,28085,supermarket,1687
2020-08,28087,supermarket,3727
2020-08,28089,supermarket,5624
2020-08,28091,supermarket,1437
2020-08,28093,supermarket,1502
2020-08,28095,supermarket,2264
2020-08,28097,supermarket,342
2020-08,28099,supermarket,1200
2020-08,28101,supermarket,715
2020-08,28103,supermarket,629
2020-08,28105,supermarket,2342
2020-08,28107,supermarket,1872
2020-08,28109,supermarket,3600
2020-08,28111,supermarket,540
2020-08,28113,supermarket,1533
2020-08,28115,supermarket,1554
2020-08,28117,supermarket,1700
2020-08,28119,supermarket,208
2020-08,28121,supermarket,12208
2020-08,28123,supermarket,1249
2020-08,28125,supermarket,170
2020-08,28127,supermarket,1419
2020-08,28129,supermarket,1113
2020-08,28131,supermarket,526
2020-08,28133,supermarket,544
2020-08,28135,supermarket,276
2020-08,28137,supermarket,1244
2020-08,28139,supermarket,725
2020-08,28141,supermarket,1998
2020-08,28143,supermarket,143
2020-08,28145,supermarket,2116
2020-08,28147,supermarket,1093
2020-08,28149,supermarket,3590
2020-08,28151,supermarket,1925
2020-08,28153,supermarket,787
2020-08,28155,supermarket,816
2020-08,28157,supermarket,339
2020-08,28159,supermarket,1025
2020-08,28161,supermarket,387
2020-08,28163,supermarket,955
2020-08,29001,supermarket,529
2020-08,29003,supermarket,1179
2020-08,29005,supermarket,220
2020-08,29007,supermarket,713
2020-08,29009,supermarket,1048
2020-08,29011,supermarket,194
2020-08,29013,supermarket,538
2020-08,29015,supermarket,480
2020-08,29017,supermarket,648
2020-08,29019,supermarket,5829
2020-08,29021,supermarket,4368
2020-08,29023,supermarket,2014
2020-08,29025,supermarket,436
2020-08,29027,supermarket,2150
2020-08,29029,supermarket,2325
2020-08,29031,supermarket,3373
2020-08,29033,supermarket,175
2020-08,29035,supermarket,154
2020-08,29037,supermarket,9168
2020-08,29039,supermarket,601
2020-08,29041,supermarket,264
2020-08,29043,supermarket,5208
2020-08,29045,supermarket,506
2020-08,29047,supermarket,13248
2020-08,29049,supermarket,1473
2020-08,29051,supermarket,4576
2020-08,29053,supermarket,595
2020-08,29055,supermarket,957
2020-08,29057,supermarket,338
2020-08,29059,supermarket,1165
2020-08,29061,supermarket,479
2020-08,29063,supermarket,350
2020-08,29065,supermarket,658
2020-08,29067,supermarket,265
2020-08,29069,supermarket,1875
2020-08,29071,supermarket,5540
2020-08,29073,supermarket,450
2020-08,29075,supermarket,429
2020-08,29077,supermarket,8811
2020-08,29079,supermarket,353
2020-08,29081,supermarket,485
2020-08,29083,supermarket,604
2020-08,29085,supermarket,445
2020-08,29087,supermarket,239
2020-08,29089,supermarket,250
2020-08,29091,supermarket,1703
2020-08,29093,supermarket,139
2020-08,29095,supermarket,35396
2020-08,29097,supermarket,3184
2020-08,29099,supermarket,13187
2020-08,29101,supermarket,1428
2020-08,29103,supermarket,153
2020-08,29105,supermarket,2266
2020-08,29107,supermarket,1671
2020-08,29109,supermarket,1466
2020-08,29111,supermarket,324
2020-08,29113,supermarket,3393
2020-08,29115,supermarket,458
2020-08,29117,supermarket,518
2020-08,29119,supermarket,943
2020-08,29121,supermarket,678
2020-08,29123,supermarket,227
2020-08,29125,supermarket,540
2020-08,29127,supermarket,972
2020-08,29129,supermarket,112
2020-08,29131,supermarket,1543
2020-08,29133,supermarket,803
2020-08,29135,supermarket,893
2020-08,29137,supermarket,378
2020-08,29139,supermarket,570
2020-08,29141,supermarket,1271
2020-08,29143,supermarket,1313
2020-08,29145,supermarket,1860
2020-08,29147,supermarket,414
2020-08,29149,supermarket,388
2020-08,29151,supermarket,485
2020-08,29153,supermarket,279
2020-08,29155,supermarket,998
2020-08,29157,supermarket,562
2020-08,29159,supermarket,1199
2020-08,29161,supermarket,2385
2020-08,29163,supermarket,384
2020-08,29165,supermarket,5694
2020-08,29167,supermarket,1507
2020-08,29169,supermarket,1189
2020-08,29171,supermarket,315
2020-08,29173,supermarket,480
2020-08,29175,supermarket,979
2020-08,29177,supermarket,1159
2020-08,29179,supermarket,148
2020-08,29181,supermarket,658
2020-08,29183,supermarket,21525
2020-08,29185,supermarket,256
2020-08,29186,supermarket,917
2020-08,29187,supermarket,2813
2020-08,29189,supermarket,42816
2020-08,29195,supermarket,421
2020-08,29197,supermarket,82
2020-08,29199,supermarket,386
2020-08,29201,supermarket,2937
2020-08,29203,supermarket,310
2020-08,29205,supermarket,342
2020-08,29207,supermarket,1143
2020-08,29209,supermarket,1854
2020-08,29211,supermarket,372
2020-08,29213,supermarket,2545
2020-08,29215,supermarket,1057
2020-08,29217,supermarket,516
2020-08,29219,supermarket,2088
2020-08,29221,supermarket,895
2020-08,29223,supermarket,228
2020-08,29225,supermarket,1917
2020-08,29227,supermarket,121
2020-08,29229,supermarket,725
2020-08,29510,supermarket,8690
2020-08,30001,supermarket,207
2020-08,30003,supermarket,317
2020-08,30005,supermarket,79
2020-08,30007,supermarket,270
2020-08,30009,supermarket,417
2020-08,30011,supermarket,10
2020-08,30013,supermarket,1922
2020-08,30015,supermarket,138
2020-08,30017,supermarket,349
2020-08,30019,supermarket,48
2020-08,30021,supermarket,402
2020-08,30023,supermarket,335
2020-08,30025,supermarket,108
2020-08,30027,supermarket,255
2020-08,30029,supermarket,4297
2020-08,30031,supermarket,3759
2020-08,30033,supermarket,24
2020-08,30035,supermarket,290
2020-08,30037,supermarket,14
2020-08,30039,supermarket,65
2020-08,30041,supermarket,367
2020-08,30043,supermarket,618
2020-08,30045,supermarket,70
2020-08,30047,supermarket,1041
2020-08,30049,supermarket,2748
2020-08,30051,supermarket,55
2020-08,30053,supermarket,429
2020-08,30055,supermarket,88
2020-08,30057,supermarket,321
2020-08,30059,supermarket,70
2020-08,30061,supermarket,257
2020-08,30063,supermarket,2355
2020-08,30065,supermarket,269
2020-08,30067,supermarket,648
2020-08,30069,supermarket,8
2020-08,30071,supermarket,118
2020-08,30073,supermarket,65
2020-08,30075,supermarket,25
2020-08,30077,supermarket,137
2020-08,30079,supermarket,38
2020-08,30081,supermarket,2055
2020-08,30083,supermarket,503
2020-08,30085,supermarket,262
2020-08,30087,supermarket,243
2020-08,30089,supermarket,287
2020-08,30091,supermarket,36
2020-08,30093,supermarket,762
2020-08,30095,supermarket,226
2020-08,30097,supermarket,58
2020-08,30099,supermarket,208
2020-08,30101,supermarket,157
2020-08,30103,supermarket,9
2020-08,30105,supermarket,374
2020-08,30107,supermarket,76
2020-08,30109,supermarket,28
2020-08,30111,supermarket,5964
2020-08,31001,supermarket,996
2020-08,31003,supermarket,250
2020-08,31005,supermarket,6
2020-08,31007,supermarket,48
2020-08,31011,supermarket,285
2020-08,31013,supermarket,608
2020-08,31015,supermarket,43
2020-08,31017,supermarket,205
2020-08,31019,supermarket,1721
2020-08,31021,supermarket,300
2020-08,31023,supermarket,315
2020-08,31025,supermarket,1711
2020-08,31027,supermarket,406
2020-08,31029,supermarket,122
2020-08,31031,supermarket,444
2020-08,31033,supermarket,167
2020-08,31035,supermarket,206
2020-08,31037,supermarket,300
2020-08,31039,supermarket,352
2020-08,31041,supermarket,330
2020-08,31043,supermarket,584
2020-08,31045,supermarket,163
2020-08,31047,supermarket,924
2020-08,31049,supermarket,44
2020-08,31051,supermarket,221
2020-08,31053,supermarket,1927
2020-08,31055,supermarket,21011
2020-08,31057,supermarket,54
2020-08,31059,supermarket,239
2020-08,31061,supermarket,257
2020-08,31063,supermarket,172
2020-08,31065,supermarket,248
2020-08,31067,supermarket,1301
2020-08,31069,supermarket,29
2020-08,31071,supermarket,56
2020-08,31073,supermarket,52
2020-08,31075,supermarket,8
2020-08,31077,supermarket,147
2020-08,31079,supermarket,1359
2020-08,31081,supermarket,167
2020-08,31083,supermarket,241
2020-08,31085,supermarket,14
2020-08,31087,supermarket,92
2020-08,31089,supermarket,382
2020-08,31091,supermarket,48
2020-08,31093,supermarket,328
2020-08,31095,supermarket,307
2020-08,31097,supermarket,80
2020-08,31099,supermarket,398
2020-08,31101,supermarket,291
2020-08,31103,supermarket,20
2020-08,31105,supermarket,201
2020-08,31107,supermarket,396
2020-08,31109,supermarket,10133
2020-08,31111,supermarket,1706
2020-08,31113,supermarket,19
2020-08,31115,supermarket,54
2020-08,31117,supermarket,15
2020-08,31119,supermarket,818
2020-08,31121,supermarket,245
2020-08,31123,supermarket,156
2020-08,31125,supermarket,107
2020-08,31127,supermarket,354
2020-08,31129,supermarket,45
2020-08,31131,supermarket,503
2020-08,31133,supermarket,53
2020-08,31135,supermarket,157
2020-08,31137,supermarket,549
2020-08,31139,supermarket,254
2020-08,31141,supermarket,718
2020-08,31143,supermarket,154
2020-08,31145,supermarket,130
2020-08,31147,supermarket,432
2020-08,31149,supermarket,89
2020-08,31151,supermarket,424
2020-08,31153,supermarket,7371
2020-08,31155,supermarket,1309
2020-08,31157,supermarket,1170
2020-08,31159,supermarket,400
2020-08,31161,supermarket,115
2020-08,31163,supermarket,114
2020-08,31165,supermarket,22
2020-08,31167,supermarket,122
2020-08,31169,supermarket,163
2020-08,31171,supermarket,7
2020-08,31173,supermarket,63
2020-08,31175,supermarket,268
2020-08,31177,supermarket,822
2020-08,31179,supermarket,438
2020-08,31181,supermarket,181
2020-08,31183,supermarket,27
2020-08,31185,supermarket,528
2020-08,32001,supermarket,654
2020-08,32003,supermarket,70586
2020-08,32005,supermarket,1310
2020-08,32007,supermarket,2618
2020-08,32009,supermarket,21
2020-08,32011,supermarket,62
2020-08,32013,supermarket,432
2020-08,32015,supermarket,178
2020-08,32017,supermarket,74
2020-08,32019,supermarket,1897
2020-08,32021,supermarket,95
2020-08,32023,supermarket,1262
2020-08,32027,supermarket,113
2020-08,32029,supermarket,190
2020-08,32031,supermarket,15014
2020-08,32033,supermarket,250
2020-08,32510,supermarket,1648
2020-08,33001,supermarket,3302
2020-08,33003,supermarket,2165
2020-08,33005,supermarket,3043
2020-08,33007,supermarket,894
2020-08,33009,supermarket,2869
2020-08,33011,supermarket,17383
2020-08,33013,supermarket,6478
2020-08,33015,supermarket,14609
2020-08,33017,supermarket,5328
2020-08,33019,supermarket,1298
2020-08,34001,supermarket,10485
2020-08,34003,supermarket,43714
2020-08,34005,supermarket,20388
2020-08,34007,supermarket,22444
2020-08,34009,supermarket,7977
2020-08,34011,supermarket,4439
2020-08,34013,supermarket,34536
2020-08,34015,supermarket,13427
2020-08,34017,supermarket,21089
2020-08,34019,supermarket,4427
2020-08,34021,supermarket,11406
2020-08,34023,supermarket,33261
2020-08,34025,supermarket,34771
2020-08,34027,supermarket,22552
2020-08,34029,supermarket,27591
2020-08,34031,supermarket,23190
2020-08,34033,supermarket,2334
2020-08,34035,supermarket,12923
2020-08,34037,supermarket,8413
2020-08,34039,supermarket,22679
2020-08,34041,supermarket,5180
2020-08,35001,supermarket,16100
2020-08,35003,supermarket,78
2020-08,35005,supermarket,2580
2020-08,35006,supermarket,299
2020-08,35007,supermarket,166
2020-08,35009,supermarket,1935
2020-08,35011,supermarket,58
2020-08,35013,supermarket,3350
2020-08,35015,supermarket,2228
2020-08,35017,supermarket,442
2020-08,35019,supermarket,37
2020-08,35021,supermarket,13
2020-08,35023,supermarket,86
2020-08,35025,supermarket,1100
2020-08,35027,supermarket,558
2020-08,35028,supermarket,526
2020-08,35029,supermarket,481
2020-08,35031,supermarket,798
2020-08,35033,supermarket,60
2020-08,35035,supermarket,1021
2020-08,35037,supermarket,228
2020-08,35039,supermarket,501
2020-08,35041,supermarket,243
2020-08,35043,supermarket,2887
2020-08,35045,supermarket,3304
2020-08,35047,supermarket,210
2020-08,35049,supermarket,2846
2020-08,35051,supermarket,174
2020-08,35053,supermarket,207
2020-08,35055,supermarket,609
2020-08,35057,supermarket,389
2020-08,35059,supermarket,103
2020-08,35061,supermarket,1476
2020-08,36001,supermarket,8325
2020-08,36003,supermarket,1308
2020-08,36005,supermarket,55419
2020-08,36007,supermarket,6756
2020-08,36009,supermarket,1590
2020-08,36011,supermarket,2960
2020-08,36013,supermarket,4330
2020-08,36015,supermarket,3920
2020-08,36017,supermarket,1233
2020-08,36019,supermarket,1509
2020-08,36021,supermarket,1537
2020-08,36023,supermarket,1333
2020-08,36025,supermarket,819
2020-08,36027,supermarket,9778
2020-08,36029,supermarket,34539
2020-08,36031,supermarket,883
2020-08,36033,supermarket,954
2020-08,36035,supermarket,1738
2020-08,36037,supermarket,2162
2020-08,36039,supermarket,995
2020-08,36041,supermarket,269
2020-08,36043,supermarket,2493
2020-08,36045,supermarket,3382
2020-08,36047,supermarket,79983
2020-08,36049,supermarket,527
2020-08,36051,supermarket,1668
2020-08,36053,supermarket,2830
2020-08,36055,supermarket,31806
2020-08,36057,supermarket,1380
2020-08,36059,supermarket,73077
2020-08,36061,supermarket,22647
2020-08,36063,supermarket,7551
2020-08,36065,supermarket,9116
2020-08,36067,supermarket,20281
2020-08,36069,supermarket,3847
2020-08,36071,supermarket,14705
2020-08,36073,supermarket,1483
2020-08,36075,supermarket,5082
2020-08,36077,supermarket,916
2020-08,36079,supermarket,4540
2020-08,36081,supermarket,86069
2020-08,36083,supermarket,4203
2020-08,36085,supermarket,22209
2020-08,36087,supermarket,11182
2020-08,36089,supermarket,2277
2020-08,36091,supermarket,6294
2020-08,36093,supermarket,4879
2020-08,36095,supermarket,400
2020-08,36097,supermarket,585
2020-08,36099,supermarket,1094
2020-08,36101,supermarket,4706
2020-08,36103,supermarket,79344
2020-08,36105,supermarket,2966
2020-08,36107,supermarket,1646
